fpr,tpr
0.18320425943852855,0.5679723502304147
0.18417231364956438,0.5679723502304147
0.18417231364956438,0.5702764976958525
0.18465634075508228,0.5702764976958525
0.18465634075508228,0.5714285714285714
0.1851403678606002,0.5714285714285714
0.1851403678606002,0.5725806451612904
0.18586640851887706,0.5725806451612904
0.18586640851887706,0.5737327188940092
0.18659244917715392,0.5737327188940092
0.18659244917715392,0.5748847926267281
0.1882865440464666,0.5748847926267281
0.1882865440464666,0.576036866359447
0.1887705711519845,0.576036866359447
0.1887705711519845,0.5771889400921659
0.19119070667957405,0.5771889400921659
0.19119070667957405,0.5783410138248848
0.19288480154888674,0.5783410138248848
0.19288480154888674,0.5794930875576036
0.19336882865440463,0.5794930875576036
0.19336882865440463,0.5841013824884793
0.1936108422071636,0.5841013824884793
0.1936108422071636,0.5852534562211982
0.19385285575992256,0.5852534562211982
0.19385285575992256,0.586405529953917
0.19578896418199418,0.586405529953917
0.19578896418199418,0.5875576036866359
0.19675701839303,0.5875576036866359
0.19675701839303,0.5887096774193549
0.19699903194578897,0.5887096774193549
0.19699903194578897,0.5921658986175116
0.19748305905130686,0.5921658986175116
0.19748305905130686,0.5933179723502304
0.1979670861568248,0.5933179723502304
0.1979670861568248,0.5944700460829493
0.2015972894482091,0.5944700460829493
0.2015972894482091,0.5956221198156681
0.20280735721200388,0.5956221198156681
0.20280735721200388,0.597926267281106
0.20329138431752178,0.597926267281106
0.20329138431752178,0.5990783410138248
0.20522749273959343,0.5990783410138248
0.20522749273959343,0.6002304147465438
0.20546950629235236,0.6002304147465438
0.20546950629235236,0.6013824884792627
0.20716360116166505,0.6013824884792627
0.20716360116166505,0.6025345622119815
0.20764762826718297,0.6025345622119815
0.20764762826718297,0.6036866359447005
0.20885769603097773,0.6036866359447005
0.20885769603097773,0.6059907834101382
0.20982575024201355,0.6059907834101382
0.20982575024201355,0.6071428571428571
0.21079380445304938,0.6071428571428571
0.21079380445304938,0.6082949308755761
0.2122458857696031,0.6082949308755761
0.2122458857696031,0.6105990783410138
0.21321393998063892,0.6105990783410138
0.21321393998063892,0.6117511520737328
0.2153920619554695,0.6117511520737328
0.2153920619554695,0.6129032258064516
0.21878025169409487,0.6129032258064516
0.21878025169409487,0.6140552995391705
0.21902226524685384,0.6140552995391705
0.21902226524685384,0.6163594470046083
0.2202323330106486,0.6163594470046083
0.2202323330106486,0.6175115207373272
0.22168441432720232,0.6175115207373272
0.22168441432720232,0.618663594470046
0.22265246853823814,0.618663594470046
0.22265246853823814,0.619815668202765
0.2228944820909971,0.619815668202765
0.2228944820909971,0.6209677419354839
0.22483059051306872,0.6209677419354839
0.22483059051306872,0.6221198156682027
0.2265246853823814,0.6221198156682027
0.2265246853823814,0.6232718894009217
0.22749273959341723,0.6232718894009217
0.22749273959341723,0.6244239631336406
0.228702807357212,0.6244239631336406
0.228702807357212,0.6267281105990783
0.2296708615682478,0.6267281105990783
0.2296708615682478,0.6290322580645161
0.2313649564375605,0.6290322580645161
0.2313649564375605,0.631336405529954
0.23330106485963215,0.631336405529954
0.23330106485963215,0.6324884792626728
0.23378509196515004,0.6324884792626728
0.23378509196515004,0.6336405529953917
0.2357212003872217,0.6336405529953917
0.2357212003872217,0.6347926267281107
0.23644724104549855,0.6347926267281107
0.23644724104549855,0.6359447004608295
0.23814133591481124,0.6359447004608295
0.23814133591481124,0.6370967741935484
0.24128751210067764,0.6370967741935484
0.24128751210067764,0.6405529953917051
0.24273959341723136,0.6405529953917051
0.24273959341723136,0.6417050691244239
0.24298160696999033,0.6417050691244239
0.24298160696999033,0.6428571428571429
0.24588576960309777,0.6428571428571429
